brand,jenis_mobil,tahun_kendaraan,warna,transmisi,kilometer,mesin_enginecc,bahan_bakar,dirakit,penumpang,pintu,harga
Daihatsu,Wagon,2021,Abu-abu,Manual,32500,1198,Pertamax,Complete Knock Down (CKD),5,5,147000000
Toyota,SUV,2018,Hitam,Automatic,52500,2393,Solar,Complete Knock Down (CKD),7,5,450000000
BMW,SUV,2017,Putih,Automatic,32500,1499,Pertamax,Complete Knock Down (CKD),5,5,415000000
Toyota,MPV,2021,Putih,Manual,27500,1329,Pertamax,Complete Knock Down (CKD),7,5,190000000
Toyota,MPV,2011,Hitam,Automatic,97500,2362,Pertamax,Complete Built Up (CBU),7,5,215000000
Toyota,Hatchback,2018,Silver,Automatic,62500,1496,Pertamax,Complete Knock Down (CKD),5,5,167000000
Nissan,Wagon,2020,Hitam,Automatic,57500,1499,Pertamax,Complete Knock Down (CKD),7,5,198000000
Mitsubishi,Wagon,2019,Hitam,Automatic,82500,1499,Pertamax,Complete Knock Down (CKD),7,5,205000000
Honda,Hatchback,2020,Putih,Automatic,82500,1199,Pertamax,Complete Knock Down (CKD),5,5,155000000
Toyota,MPV,2018,Silver,Manual,2500,2393,Solar,Complete Knock Down (CKD),8,5,340000000
Mitsubishi,Wagon,2019,Silver,Automatic,47500,1499,Pertamax,Complete Knock Down (CKD),7,5,210000000
Honda,SUV,2022,Hitam,Automatic,45000,1498,Pertamax,Complete Knock Down (CKD),7,5,475000000
Toyota,Hatchback,2019,Hitam,Automatic,32500,1496,Pertamax,Complete Knock Down (CKD),5,5,209000000
Toyota,Wagon,2023,Hitam,Automatic,7500,1987,Pertamax,Complete Knock Down (CKD),8,5,440000000
Daihatsu,Wagon,2021,Abu-abu,Manual,35000,1198,Pertamax,Complete Knock Down (CKD),5,5,150000000
Toyota,Hatchback,2016,Silver,Automatic,50000,1497,Pertamax,Complete Knock Down (CKD),5,5,169000000
Toyota,Wagon,2019,Hitam,Automatic,77500,1986,Pertamax,Complete Built Up (CBU),7,5,319000000
Mitsubishi,SUV,2015,Putih,Automatic,104000,2477,Solar,Complete Built Up (CBU),7,5,290000000
Mazda,Hatchback,2020,Hitam,Automatic,32500,1998,Pertamax,Complete Built Up (CBU),5,5,408000000
Mercedes-Benz,SUV,2019,Hitam,Automatic,22500,1991,Pertamax,Complete Knock Down (CKD),5,5,688000000
Daihatsu,SUV,2017,Putih,Manual,47500,1496,Pertamax,Complete Knock Down (CKD),7,5,179000000
Toyota,MPV,2018,Abu-abu,Manual,107500,1329,Pertamax,Complete Knock Down (CKD),7,5,140000000
Toyota,Wagon,2017,Hitam,Automatic,67500,1986,Pertamax,Complete Built Up (CBU),7,5,325000000
Honda,SUV,2015,Abu-abu,Automatic,132500,1497,Pertamax,Complete Knock Down (CKD),5,5,195000000
Mitsubishi,Pick-up,2021,Putih,Automatic,52500,2442,Solar,Complete Built Up (CBU),5,4,437000000
Toyota,Hatchback,2020,Abu-abu,Automatic,37500,1496,Pertamax,Complete Knock Down (CKD),5,5,215000000
Honda,Hatchback,2022,Kuning,Automatic,7500,1199,Pertamax,Complete Knock Down (CKD),5,5,196000000
Honda,Sedan,2013,Hitam,Automatic,96000,2356,Pertamax,Complete Built Up (CBU),5,4,195000000
Daihatsu,MPV,2023,Putih,Automatic,22500,1197,Pertamax,Complete Knock Down (CKD),7,5,138000000
Honda,Sedan,2018,Hitam,Automatic,29000,1498,Pertamax,Complete Built Up (CBU),5,4,345000000
Honda,SUV,2021,Hitam,Automatic,87500,1498,Pertamax,Complete Knock Down (CKD),7,5,475000000
Honda,Hatchback,2018,Putih,Automatic,27500,1498,Pertamax,Complete Built Up (CBU),5,5,360000000
Honda,SUV,2007,Hitam,Automatic,182000,2354,Pertamax,Complete Knock Down (CKD),5,5,100000000
Honda,Hatchback,2018,Putih,Manual,47500,1199,Pertamax,Complete Knock Down (CKD),5,5,121000000
Honda,MPV,2018,Hitam,Automatic,60000,1496,Pertamax,Complete Knock Down (CKD),7,5,147000000
Toyota,MPV,2018,Silver,Automatic,77500,1197,Pertamax,Complete Knock Down (CKD),7,5,108000000
Mitsubishi,SUV,2015,Hitam,Automatic,137500,2477,Solar,Complete Built Up (CBU),7,5,263000000
Toyota,Hatchback,2019,Hitam,Automatic,22500,1197,Pertamax,Complete Knock Down (CKD),5,5,100000000
Daihatsu,MPV,2012,Hitam,Manual,187500,1298,Pertamax,Complete Knock Down (CKD),7,5,105000000
Toyota,MPV,2015,Hitam,Manual,127500,1329,Pertamax,Complete Knock Down (CKD),7,5,115000000
Toyota,Wagon,2022,Putih,Automatic,38000,996,Pertamax,Complete Knock Down (CKD),5,5,220000000
Hyundai,Wagon,2022,Putih,Automatic,22500,1497,Pertamax,Complete Knock Down (CKD),7,5,240000000
Suzuki,Hatchback,2020,Merah,Automatic,42500,1373,Pertamax,Complete Built Up (CBU),5,5,183000000
Mitsubishi,SUV,2022,Hitam,Automatic,37500,2442,Solar,Complete Knock Down (CKD),7,5,456000000
Toyota,SUV,2018,Silver,Automatic,72500,1496,Pertamax,Complete Knock Down (CKD),7,5,175000000
Suzuki,Hatchback,2019,Abu-abu,Automatic,52500,1491,Pertamax,Complete Built Up (CBU),5,5,185000000
Honda,SUV,2020,Abu-abu,Manual,22500,1497,Pertamax,Complete Knock Down (CKD),5,5,234000000
Mercedes-Benz,SUV,2016,Hitam,Automatic,65000,1991,Pertamax,Complete Built Up (CBU),5,5,470000000
Toyota,Wagon,2022,Silver,Automatic,137500,1496,Pertamax,Complete Knock Down (CKD),7,5,227000000
Mercedes-Benz,Sedan,2021,Hitam,Automatic,7500,1332,Pertamax,Complete Built Up (CBU),5,4,618000000
Honda,Hatchback,2018,Abu-abu,Manual,35027,1199,Pertamax,Complete Knock Down (CKD),5,5,109000000
Honda,Sedan,2015,Abu-abu,Automatic,117500,1497,Pertamax,Complete Built Up (CBU),5,5,165000000
Toyota,Hatchback,2019,Kuning,Automatic,47500,1197,Pertamax,Complete Knock Down (CKD),5,5,126500000
Mazda,SUV,2021,Merah,Automatic,30000,2488,Pertamax,Complete Built Up (CBU),5,5,419000000
Toyota,SUV,2011,Hitam,Automatic,162500,2694,Pertamax,Complete Knock Down (CKD),7,5,162000000
Mitsubishi,SUV,2016,Putih,Automatic,92500,1998,Pertamax,Complete Knock Down (CKD),5,5,165000000
Toyota,Hatchback,2018,Kuning,Automatic,47500,1197,Pertamax,Complete Knock Down (CKD),5,5,124000000
Toyota,MPV,2012,Putih,Automatic,92500,2362,Pertamax,Complete Built Up (CBU),7,5,306000000
Daihatsu,MPV,2015,Abu-abu,Manual,177000,1298,Pertamax,Complete Knock Down (CKD),7,5,95000000
Nissan,MPV,2013,Abu-abu,Automatic,162500,1498,Pertamax,Complete Knock Down (CKD),7,5,82500000
Toyota,Wagon,2022,Putih,Automatic,17500,1496,Pertamax,Complete Knock Down (CKD),7,5,232000000
Toyota,Wagon,2023,Hitam,Automatic,17500,1987,Pertamax,Complete Knock Down (CKD),8,5,426000000
Suzuki,Hatchback,2022,Abu-abu,Automatic,22500,1491,Pertamax,Complete Built Up (CBU),5,5,233000000
Mercedes-Benz,Sedan,2021,Hitam,Automatic,17500,2999,Pertamax,Complete Knock Down (CKD),5,4,1970000000
Honda,SUV,2022,Abu-abu,Automatic,34000,1497,Pertamax,Complete Knock Down (CKD),7,5,215000000
Honda,Hatchback,2018,Kuning,Automatic,67500,1199,Pertamax,Complete Knock Down (CKD),5,5,128500000
Mitsubishi,SUV,2018,Putih,Automatic,52500,2442,Solar,Complete Knock Down (CKD),7,5,389000000
Honda,Sedan,2019,Hitam,Automatic,42500,1498,Pertamax,Complete Built Up (CBU),5,4,380000000
Honda,Hatchback,2021,Merah,Automatic,17500,1498,Pertamax,Complete Knock Down (CKD),5,5,238000000
Daihatsu,Van,2018,Putih,Manual,83000,1298,Pertamax,Complete Knock Down (CKD),2,5,83000000
Hyundai,Wagon,2023,Hitam,Automatic,2500,1497,Pertamax,Complete Knock Down (CKD),7,5,235000000
Honda,SUV,2021,Putih,Automatic,42500,1497,Pertamax,Complete Knock Down (CKD),5,5,283000000
Honda,SUV,2017,Abu-abu,Automatic,75756,1497,Pertamax,Complete Knock Down (CKD),5,5,179000000
Honda,Sedan,2016,Hitam,Automatic,67500,1498,Pertamax,Complete Built Up (CBU),5,4,300000000
KIA,Wagon,2021,Putih,Automatic,27500,1497,Pertamax,Complete Built Up (CBU),5,5,180000000
Suzuki,Wagon,2023,Putih,Automatic,17500,1462,Pertamax,Complete Built Up (CBU),7,5,230000000
Toyota,SUV,2023,Hitam,Automatic,17500,2755,Solar,Complete Knock Down (CKD),7,5,560000000
Toyota,Wagon,2017,Putih,Automatic,87500,2494,Pertamax,Complete Built Up (CBU),7,5,690000000
Mitsubishi,SUV,2018,Putih,Automatic,62500,2442,Solar,Complete Knock Down (CKD),7,5,400000000
Toyota,Wagon,2019,Hitam,Automatic,37500,1986,Pertamax,Complete Built Up (CBU),7,5,370000000
Lexus,SUV,2020,Hitam,Automatic,32500,1998,Pertamax,Complete Built Up (CBU),5,5,1010000000
Toyota,MPV,2018,Silver,Automatic,57500,1197,Pertamax,Complete Knock Down (CKD),7,5,118000000
MINI,Hatchback,2017,Hitam,Automatic,22500,1998,Pertamax,Complete Built Up (CBU),5,5,575000000
Daihatsu,Van,2018,Putih,Manual,92500,1298,Pertamax,Complete Knock Down (CKD),8,5,89000000
Nissan,SUV,2015,Silver,Automatic,118220,2488,Pertamax,Complete Knock Down (CKD),7,5,165000000
Toyota,Hatchback,2017,Putih,Manual,97500,1496,Pertamax,Complete Knock Down (CKD),5,5,165000000
Toyota,Wagon,2021,Putih,Automatic,12500,996,Pertamax,Complete Knock Down (CKD),5,5,220000000
Toyota,Wagon,2015,Putih,Automatic,87500,2362,Pertamax,Complete Built Up (CBU),7,5,450000000
Toyota,MPV,2011,Hitam,Automatic,102500,2362,Pertamax,Complete Built Up (CBU),7,5,259000000
Daihatsu,Van,2018,Putih,Manual,92500,1298,Pertamax,Complete Knock Down (CKD),2,5,89000000
BMW,Sedan,2020,Abu-abu,Automatic,12500,1998,Pertamax,Complete Knock Down (CKD),5,4,668000000
Toyota,Hatchback,2019,Merah,Manual,27500,1197,Pertamax,Complete Knock Down (CKD),5,5,109000000
Nissan,MPV,2010,Silver,Manual,117500,1498,Pertamax,Complete Knock Down (CKD),7,5,79500000
Toyota,Wagon,2019,Hitam,Automatic,87500,1986,Pertamax,Complete Built Up (CBU),7,5,330000000
Nissan,SUV,2013,Putih,Automatic,147500,2488,Pertamax,Complete Knock Down (CKD),5,5,145000000
Toyota,Wagon,2018,Hitam,Automatic,63000,1986,Pertamax,Complete Built Up (CBU),7,5,340000000
Mercedes-Benz,Sedan,2017,Hitam,Automatic,42500,1991,Pertamax,Complete Knock Down (CKD),5,4,678000000
Toyota,SUV,2017,Silver,Automatic,128000,2393,Solar,Complete Knock Down (CKD),7,5,340000000
Hyundai,SUV,2019,Hitam,Automatic,67500,2199,Solar,Complete Built Up (CBU),7,5,420000000
BMW,Sedan,2021,Biru,Automatic,7500,1998,Pertamax,Complete Knock Down (CKD),5,4,660000000
Nissan,SUV,2015,Silver,Automatic,68000,2488,Pertamax,Complete Knock Down (CKD),7,5,180000000
Toyota,SUV,2020,Hitam,Automatic,52500,1496,Pertamax,Complete Knock Down (CKD),7,5,190000000
Mazda,Wagon,2019,Abu-abu,Automatic,46000,2488,Pertamax,Complete Built Up (CBU),7,5,435000000
Hyundai,SUV,2014,Merah,Automatic,80000,2359,Pertamax,Complete Built Up (CBU),7,5,211000000
Daihatsu,MPV,2018,Hitam,Manual,87500,1329,Pertamax,Complete Knock Down (CKD),7,5,138000000
Toyota,Hatchback,2014,Merah,Automatic,90000,1497,Pertamax,Complete Knock Down (CKD),5,5,150000000
Honda,Sedan,2017,Putih,Automatic,50000,2356,Pertamax,Complete Built Up (CBU),5,4,295000000
Toyota,MPV,2018,Putih,Automatic,84155,1197,Pertamax,Complete Knock Down (CKD),7,5,118000000
Toyota,MPV,2017,Hitam,Automatic,97000,1998,Pertamax,Complete Knock Down (CKD),8,5,230000000
Toyota,Wagon,2016,Hitam,Automatic,97500,2494,Pertamax,Complete Built Up (CBU),7,5,608000000
Honda,SUV,2021,Putih,Automatic,36000,1498,Pertamax,Complete Knock Down (CKD),7,5,475000000
Toyota,MPV,2017,Silver,Automatic,42000,1998,Pertamax,Complete Knock Down (CKD),8,5,235000000
Nissan,SUV,2014,Hitam,Automatic,97500,2488,Pertamax,Complete Knock Down (CKD),7,5,185000000
Volkswagen,SUV,2018,Hitam,Automatic,152500,1395,Pertamax,Complete Built Up (CBU),5,5,285000000
Toyota,MPV,2019,Hitam,Manual,47500,1329,Pertamax,Complete Knock Down (CKD),7,5,152000000
Mitsubishi,SUV,2018,Hitam,Automatic,63000,2442,Solar,Complete Knock Down (CKD),7,5,405000000
Mazda,SUV,2019,Hitam,Automatic,72500,2488,Pertamax,Complete Built Up (CBU),5,5,349000000
Nissan,Sedan,2010,Hitam,Automatic,122500,2496,Pertamax,Complete Built Up (CBU),5,4,115000000
Toyota,MPV,2015,Hitam,Automatic,82500,1496,Pertamax,Complete Knock Down (CKD),7,5,155000000
Toyota,MPV,2011,Hitam,Automatic,112500,2362,Pertamax,Complete Built Up (CBU),7,5,259000000
Toyota,MPV,2023,Silver,Manual,17500,1329,Pertamax,Complete Knock Down (CKD),7,5,188000000
Nissan,SUV,2016,Abu-abu,Automatic,187500,2488,Pertamax,Complete Knock Down (CKD),7,5,179000000
Honda,Hatchback,2010,Silver,Automatic,67500,1496,Pertamax,Complete Knock Down (CKD),5,5,125000000
Toyota,Hatchback,2019,Hitam,Automatic,25000,1197,Pertamax,Complete Knock Down (CKD),5,5,120000000
Lexus,Wagon,2023,Abu-abu,Automatic,2500,2487,Pertamax,Complete Built Up (CBU),5,5,1575000000
Honda,Sedan,2017,Abu-abu,Automatic,92500,2356,Pertamax,Complete Built Up (CBU),5,4,280000000
Toyota,MPV,2013,Hitam,Automatic,142500,2362,Pertamax,Complete Built Up (CBU),7,5,318000000
Nissan,SUV,2016,Putih,Automatic,97500,2488,Pertamax,Complete Knock Down (CKD),7,5,195000000
Chevrolet,SUV,2017,Putih,Automatic,51000,1364,Pertamax,Complete Built Up (CBU),5,5,165000000
Daihatsu,SUV,2015,Putih,Manual,77500,1495,Pertamax,Complete Knock Down (CKD),7,5,138000000
BMW,Sedan,2018,Hitam,Automatic,47500,1998,Pertamax,Complete Knock Down (CKD),5,4,750000000
BMW,Coupe,2018,Biru,Automatic,37500,2979,Pertamax,Complete Built Up (CBU),4,2,1034999999
Mercedes-Benz,Sedan,2017,Abu-abu,Automatic,42500,1991,Pertamax,Complete Knock Down (CKD),5,4,649999999
Great Wall Motor,Wagon,2024,Putih,Automatic,1234,1499,Pertamax,Complete Built Up (CBU),5,5,595800000
Daihatsu,Hatchback,2013,Ungu,Automatic,107500,1298,Pertamax,Complete Built Up (CBU),5,5,95000000
Honda,Hatchback,2015,Abu-abu,Automatic,82500,1198,Pertamax,Complete Knock Down (CKD),5,5,108000000
Honda,MPV,2014,Hitam,Automatic,87500,1496,Pertamax,Complete Knock Down (CKD),7,5,120000000
Daihatsu,Hatchback,2016,Biru,Automatic,82500,1298,Pertamax,Complete Built Up (CBU),5,5,117000000
Suzuki,Hatchback,2019,Merah,Automatic,27500,1197,Pertamax,Complete Built Up (CBU),5,5,122000000
Honda,Hatchback,2014,Putih,Automatic,102500,1496,Pertamax,Complete Knock Down (CKD),5,5,200000000
Toyota,MPV,2017,Coklat,Automatic,77500,1998,Pertamax,Complete Knock Down (CKD),8,5,305000000
Toyota,Wagon,2022,Hitam,Automatic,27500,2494,Pertamax,Complete Built Up (CBU),7,5,1099999999
Mercedes-Benz,Sedan,2023,Abu-abu,Automatic,22500,1991,Pertamax,Complete Knock Down (CKD),5,4,1189000000
Lexus,SUV,2018,Abu-abu,Automatic,32500,1998,Pertamax,Complete Built Up (CBU),5,5,868000000
Toyota,MPV,2018,Silver,Automatic,72500,1998,Pertamax,Complete Knock Down (CKD),8,5,229000000
Daihatsu,Hatchback,2019,Abu-abu,Manual,37500,1197,Pertamax,Complete Knock Down (CKD),5,5,119000000
Toyota,SUV,2016,Silver,Automatic,77500,2694,Pertamax,Complete Knock Down (CKD),7,5,320000000
Toyota,Sedan,2008,Hitam,Manual,122500,1497,Pertamax,Complete Built Up (CBU),5,4,90000000
Hyundai,MPV,2018,Hitam,Automatic,40000,2497,Solar,Complete Knock Down (CKD),8,5,425000000
Hyundai,SUV,2014,Merah,Automatic,81000,2359,Pertamax,Complete Built Up (CBU),7,5,211000000
Toyota,Hatchback,2019,Putih,Manual,32500,1496,Pertamax,Complete Knock Down (CKD),5,5,210000000
BMW,Coupe,2021,Orange,Automatic,1500,2998,Pertamax,Complete Built Up (CBU),4,2,2348000000
Land Rover,SUV,2011,Putih,Automatic,62500,1999,Pertamax,Complete Built Up (CBU),5,5,369000000
BMW,Sedan,2010,Hitam,Automatic,77500,2996,Pertamax,Complete Built Up (CBU),5,4,289000000
Mazda,Wagon,2019,Merah,Automatic,42500,2488,Pertamax,Complete Built Up (CBU),5,5,410000000
Toyota,Wagon,2023,Hitam,Automatic,7500,1987,Pertamax,Complete Knock Down (CKD),8,5,435000000
Mitsubishi,SUV,2019,Hitam,Automatic,72500,2442,Solar,Complete Knock Down (CKD),7,5,429000000
Honda,SUV,2018,Silver,Manual,20490,1497,Pertamax,Complete Knock Down (CKD),7,5,175000000
Honda,SUV,2018,Silver,Automatic,67500,1497,Pertamax,Complete Knock Down (CKD),5,5,206000000
Honda,SUV,2015,Silver,Automatic,87500,1997,Pertamax,Complete Knock Down (CKD),5,5,188000000
Mitsubishi,SUV,2019,Putih,Automatic,87500,2442,Solar,Complete Knock Down (CKD),7,5,418000000
Lexus,SUV,2019,Putih,Automatic,17500,1998,Pertamax,Complete Built Up (CBU),5,5,935000000
Lexus,SUV,2016,Hitam,Automatic,77500,1998,Pertamax,Complete Built Up (CBU),5,5,690000000
Lexus,SUV,2018,Putih,Automatic,2500,1998,Pertamax,Complete Built Up (CBU),5,5,1090000000
Toyota,MPV,2010,Silver,Manual,112500,1298,Pertamax,Complete Knock Down (CKD),7,5,105000000
Daihatsu,SUV,2015,Silver,Manual,117500,1495,Pertamax,Complete Knock Down (CKD),7,5,133000000
Daihatsu,Hatchback,2023,Silver,Manual,22500,998,Pertamax,Complete Knock Down (CKD),5,5,99000000
Honda,Hatchback,2022,Silver,Automatic,7500,1199,Pertamax,Complete Knock Down (CKD),5,5,194000000
Toyota,SUV,2019,Putih,Automatic,72500,1496,Pertamax,Complete Knock Down (CKD),7,5,190000000
Porsche,SUV,2015,Putih,Automatic,37500,1984,Pertamax,Complete Built Up (CBU),5,5,765000000
Toyota,Wagon,2023,Putih,Automatic,2500,1987,Pertamax,Complete Knock Down (CKD),7,5,579000000
Toyota,MPV,2018,Hitam,Automatic,62500,1998,Pertamax,Complete Knock Down (CKD),8,5,255000000
Mitsubishi,Pick-up,2018,Putih,Automatic,57500,2477,Solar,Complete Built Up (CBU),5,4,395000000
Toyota,MPV,2019,Hitam,Automatic,42500,1998,Pertamax,Complete Knock Down (CKD),8,5,269000000
Toyota,MPV,2024,Hitam,Automatic,100,2487,Pertamax,Complete Built Up (CBU),7,5,1875000000
Toyota,MPV,2024,Putih,Automatic,100,2494,Pertamax,Complete Built Up (CBU),7,5,1875000000
BMW,Sedan,2023,Putih,Automatic,12500,1998,Pertamax,Complete Knock Down (CKD),5,4,800000000
Honda,SUV,2019,Merah,Automatic,27500,1497,Pertamax,Complete Knock Down (CKD),5,5,248000000
Mercedes-Benz,SUV,2019,Hitam,Automatic,22500,1991,Pertamax,Complete Knock Down (CKD),5,5,685000000
Honda,Hatchback,2019,Putih,Manual,37500,1199,Pertamax,Complete Knock Down (CKD),5,5,169000000
Suzuki,MPV,2021,Coklat,Automatic,12321,1462,Pertamax,Complete Knock Down (CKD),7,5,225000000
Suzuki,Hatchback,2019,Abu-abu,Automatic,72500,1373,Pertamax,Complete Built Up (CBU),5,5,180000000
Toyota,SUV,2017,Silver,Automatic,52500,2694,Pertamax,Complete Knock Down (CKD),7,5,350000000
Toyota,Pick-up,2019,Hitam,Manual,57500,2393,Solar,Complete Built Up (CBU),2,2,168000000
Toyota,MPV,2019,Hitam,Manual,52500,1329,Pertamax,Complete Knock Down (CKD),7,5,166000000
Honda,SUV,2020,Putih,Automatic,32500,1497,Pertamax,Complete Knock Down (CKD),5,5,250000000
Mitsubishi,Wagon,2019,Abu-abu,Automatic,27500,1499,Pertamax,Complete Knock Down (CKD),7,5,230000000
Honda,MPV,2013,Emas,Automatic,97500,1497,Pertamax,Complete Knock Down (CKD),7,5,165000000
Toyota,Wagon,2018,Putih,Automatic,87500,1986,Pertamax,Complete Built Up (CBU),7,5,355000000
Toyota,MPV,2008,Silver,Manual,82500,1298,Pertamax,Complete Knock Down (CKD),7,5,102500000
Honda,SUV,2016,Abu-abu,Automatic,87500,1497,Pertamax,Complete Knock Down (CKD),5,5,210000000
Honda,SUV,2017,Putih,Automatic,87500,1799,Pertamax,Complete Knock Down (CKD),5,5,260000000
Suzuki,MPV,2023,Putih,Manual,2500,1462,Pertamax,Complete Knock Down (CKD),7,5,210000000
Daihatsu,Hatchback,2022,Putih,Manual,22500,1197,Pertamax,Complete Knock Down (CKD),5,5,125000000
Honda,Hatchback,2013,Silver,Manual,77500,1496,Pertamax,Complete Knock Down (CKD),5,5,160000000
Toyota,Hatchback,2023,Putih,Automatic,7500,1197,Pertamax,Complete Knock Down (CKD),5,5,159000000
Toyota,SUV,2017,Hitam,Automatic,67500,2393,Solar,Complete Knock Down (CKD),7,5,365000000
BMW,Sedan,2004,Silver,Automatic,117500,1995,Pertamax,Complete Knock Down (CKD),5,4,100000000
Honda,Sedan,2014,Hitam,Automatic,92500,2356,Pertamax,Complete Built Up (CBU),5,4,199000000
BMW,Sedan,2022,Putih,Automatic,19000,1998,Pertamax,Complete Knock Down (CKD),5,4,750000000
Toyota,SUV,2018,Putih,Automatic,50000,1496,Pertamax,Complete Knock Down (CKD),7,5,180000000
Lexus,SUV,2018,Putih,Automatic,17500,1998,Pertamax,Complete Built Up (CBU),5,5,855000000
Mercedes-Benz,Sedan,2019,Putih,Automatic,17500,1991,Pertamax,Complete Knock Down (CKD),5,4,835000000
Mitsubishi,Pick-up,2010,Merah,Automatic,132500,2477,Solar,Complete Built Up (CBU),5,4,220000000
Daihatsu,Hatchback,2022,Merah,Manual,16400,998,Pertamax,Complete Knock Down (CKD),5,5,115000000
Toyota,MPV,2017,Putih,Manual,5000,1497,Pertamax,Complete Knock Down (CKD),7,5,163000000
Honda,SUV,2020,Putih,Automatic,46000,1497,Pertamax,Complete Knock Down (CKD),7,5,193000000
Honda,SUV,2016,Putih,Automatic,32500,1497,Pertamax,Complete Knock Down (CKD),7,5,149000000
Jeep,SUV,2019,Hitam,Automatic,12500,1368,Pertamax,Complete Built Up (CBU),5,5,365000000
Toyota,MPV,2021,Putih,Manual,27000,1329,Pertamax,Complete Knock Down (CKD),7,5,178000000
Jeep,SUV,2019,Coklat,Automatic,12500,1368,Pertamax,Complete Built Up (CBU),5,5,365000000
Honda,MPV,2014,Hitam,Manual,107500,1496,Pertamax,Complete Knock Down (CKD),7,5,109000000
Honda,SUV,2014,Putih,Automatic,142500,1997,Pertamax,Complete Knock Down (CKD),5,5,175000000
Honda,SUV,2014,Hitam,Automatic,117500,2354,Pertamax,Complete Knock Down (CKD),5,5,198000000
Toyota,Hatchback,2021,Silver,Manual,27400,1197,Pertamax,Complete Knock Down (CKD),5,5,130000000
Porsche,SUV,2015,Putih,Automatic,38000,1984,Pertamax,Complete Built Up (CBU),5,5,740000000
Mercedes-Benz,Sedan,2019,Putih,Automatic,20000,1991,Pertamax,Complete Knock Down (CKD),5,4,815000000
MINI,Convertible,2016,Biru,Automatic,7500,1998,Pertamax,Complete Built Up (CBU),4,2,795000000
Toyota,Hatchback,2020,Putih,Automatic,17500,1496,Pertamax,Complete Knock Down (CKD),5,5,240000000
Hyundai,Wagon,2022,Hitam,Automatic,22500,1497,Pertamax,Complete Knock Down (CKD),7,5,205000000
Honda,MPV,2016,Hitam,Automatic,78000,2356,Pertamax,Complete Built Up (CBU),6,5,337000000
Toyota,MPV,2013,Silver,Manual,82500,1496,Pertamax,Complete Knock Down (CKD),7,5,138000000
Mercedes-Benz,Sedan,2010,Hitam,Automatic,97500,3498,Pertamax,Complete Built Up (CBU),5,4,318000000
Porsche,Coupe,2019,Biru,Automatic,2000,2981,Pertamax,Complete Built Up (CBU),4,2,3950000000
BMW,Sedan,2018,Hitam,Automatic,17500,1998,Pertamax,Complete Knock Down (CKD),5,4,588000000
Toyota,MPV,2013,Putih,Automatic,97500,2362,Pertamax,Complete Built Up (CBU),7,5,368000000
BMW,SUV,2019,Putih,Automatic,42500,1998,Pertamax,Complete Knock Down (CKD),5,5,689000000
Honda,SUV,2019,Putih,Automatic,61900,1498,Pertamax,Complete Knock Down (CKD),7,5,387000000
Toyota,SUV,2012,Hitam,Automatic,99000,4461,Solar,Complete Built Up (CBU),8,5,1250000000
Mazda,Wagon,2022,Abu-abu,Automatic,12500,2488,Pertamax,Complete Built Up (CBU),5,5,528000000
Suzuki,MPV,2019,Putih,Automatic,45750,1462,Pertamax,Complete Knock Down (CKD),7,5,168000000
Mitsubishi,Wagon,2019,Putih,Manual,5000,1499,Pertamax,Complete Knock Down (CKD),7,5,223000000
